3477.220446	3388.894925	3214.832786	3811.582845	6152.364690	8744.817958	12057.564384	13462.054729	22745.832309	85981.956689	320918.394932	129165.489505	28236.974410	22248.864269	9945.676301	7972.450510	8095.011217	6989.552852	5775.261714	5507.518222	5949.238056	6034.268575	5379.389898	5697.222733	4940.460802	5790.162372	2640.225337	2827.596823	3264.582721	1580.628817	1070.466180	757.737314	653.378319	840.183805	1111.026350	2159.349085	2361.594352	2234.186983	2204.474315	2159.474058	1707.088638	1350.218645	1049.991634	1018.803306	788.500705	776.603716	1057.341786	1801.414539	2504.012252	2241.752125	2489.674435	2448.315911	2299.999061	2089.166188	1649.828307	1721.857959	2128.623274	1505.035954	1715.528899	983.286580	677.273458	
2863.370832	2704.002658	2456.036785	2830.050469	4490.478419	5929.563745	11594.059165	13674.517200	16792.605623	40856.976436	129165.489505	321267.955757	85240.583148	27493.048458	11488.589650	8540.520213	8777.199007	6087.527852	4742.049470	4845.134614	4802.568656	6034.756551	6087.935353	4803.518803	4486.197546	5057.713672	4530.460344	4308.798379	2566.273002	1144.027926	836.163248	540.953825	527.797985	626.837595	834.567265	1676.345308	2447.770028	1770.484857	2049.488893	2268.158597	1417.353572	980.779462	821.085108	887.339763	698.318759	633.429865	785.663722	1359.593661	2162.180539	2238.918179	2116.174667	3116.527083	3076.123255	1752.314679	1238.565486	1309.470304	2146.945655	2551.348075	1787.448406	726.303037	505.730074	
2525.002518	2096.787882	1966.808259	1897.515978	3770.193697	3778.341205	11861.904788	16630.104936	15606.756856	27946.210214	28236.974410	85240.583148	354322.748157	69433.614704	18250.750830	11886.580606	13514.491238	8715.989787	5074.476453	6291.290630	4985.769912	9237.485309	10068.273594	5923.911145	6343.868732	4947.350432	8280.509698	7807.035129	1589.509263	890.033443	473.674307	390.467242	389.421756	385.187553	607.237163	1356.781592	2964.612349	1765.074821	2471.989237	3615.818849	879.196859	762.767103	684.664523	903.858606	516.798909	373.725135	446.650929	985.275045	2229.299567	3012.813750	1466.374053	4857.939867	5358.660541	2013.735351	1058.078402	1158.449672	3110.356562	5069.286573	2312.206402	487.137884	323.852599	
3649.210503	3140.608300	3033.002098	3721.268493	5514.430792	7423.647270	10582.289405	10949.136149	13615.963518	18353.827227	22248.864269	27493.048458	69433.614704	348718.898132	49559.281091	25699.211272	23882.463739	14754.092831	10753.425744	8874.063545	9233.922031	9294.696626	7563.665751	7824.863729	6585.923024	7681.517285	3365.598812	3597.483295	4029.294782	1839.827675	1319.055376	935.365922	872.161566	967.236272	1226.489414	2720.804952	2935.999847	2764.533424	2813.858763	2760.040892	2015.930408	1517.863833	1214.340566	1198.690694	878.204221	904.835110	1127.391941	2048.983644	2907.629749	2832.706133	2830.192252	3006.925275	2789.776026	2617.379430	1819.063229	1936.663621	2611.301589	1756.593147	2029.307825	1115.507767	660.257291	
2787.541560	2522.764902	2420.317992	2803.827101	4153.713534	4849.073507	7972.519977	8120.357963	9139.705724	10075.091921	9945.676301	11488.589650	18250.750830	49559.281091	344630.043553	132962.528274	50280.355193	16312.234441	9803.954359	8627.499025	7671.740639	7471.705296	6558.262818	5615.414804	5007.239335	4822.995431	3242.482131	2757.120581	2662.540624	1547.547443	1118.966636	806.858439	719.707540	892.316855	1113.483385	2032.669180	2799.330464	2069.997363	2284.451837	2398.681315	1605.187908	1167.032571	1000.790662	982.527847	830.880378	793.034980	1032.637814	1554.858991	2338.298494	2322.583305	1999.772174	2597.155581	2323.745971	1838.599254	1334.284800	1368.708991	1944.830007	1511.530845	1422.395680	732.493719	551.513764	
2509.728880	2598.705616	2356.234714	2848.167632	4049.446541	4908.000822	6245.496012	6654.815712	7661.734176	8320.595114	7972.450510	8540.520213	11886.580606	25699.211272	132962.528274	315671.756624	114180.696283	20107.042332	11643.066744	9449.341415	8136.344149	7607.364407	6279.787401	5786.937565	5088.746391	4915.199068	2557.994885	2854.193320	2752.574965	1681.461767	1177.330358	825.643771	723.318839	812.652568	1217.218802	2088.356660	2476.899579	2125.558028	2338.414947	2258.398571	1627.481387	1318.196546	1039.122009	1043.340330	808.632781	816.047980	1034.099647	1668.166781	2352.619988	2160.094477	2076.501626	2291.052918	2056.780371	1840.089641	1495.526084	1478.019032	1985.428717	1532.527883	1527.408666	814.159907	616.483534	
2899.399212	2807.847761	2662.645157	2920.697797	4699.608921	4995.456259	7518.013859	7527.869461	8444.038194	9201.639231	8095.011217	8777.199007	13514.491238	23882.463739	50280.355193	114180.696283	310155.209523	58826.370868	20814.928618	16081.374691	11120.825661	11064.322115	9568.157059	7974.916160	7159.444843	5814.734335	3969.007688	3799.238014	2816.446421	1893.605072	1123.400090	820.447113	831.701036	772.077250	1322.508008	2445.643640	3320.583293	2630.944800	3183.988018	3402.231897	1846.050415	1364.705014	1171.848154	1229.110659	889.008806	804.008080	1053.968445	1879.002502	2912.593696	2857.450478	2022.245992	2874.406231	2749.943698	2493.199011	1749.474001	1764.946200	2775.087919	2177.047668	2059.245206	929.792791	629.520982	
3889.612191	3469.941724	3642.071538	4049.467661	5411.132557	6270.148342	6688.176794	6005.532667	6845.612310	7549.438652	6989.552852	6087.527852	8715.989787	14754.092831	16312.234441	20107.042332	58826.370868	350602.806732	82968.621793	28969.597505	16734.037598	13436.244124	10097.731968	10117.623876	8229.434827	6869.753695	2972.471139	3185.146873	4664.765822	2808.857102	2029.780127	1405.747000	1351.903025	1531.649384	1974.357910	3501.367676	3308.286240	3318.503551	3467.671859	3667.062999	2707.217155	2133.988165	1864.484359	1670.910179	1422.496019	1426.650762	1863.914547	2952.482534	3247.748419	2686.635928	2449.612075	2355.746641	2524.061806	3052.632732	2455.162900	2800.694635	3075.378798	2082.969123	2815.586410	1930.296159	1206.203637	
4208.207247	4107.454014	4101.623751	4937.739653	5752.764517	6649.237708	5420.653194	4456.859804	5475.926850	5238.210546	5775.261714	4742.049470	5074.476453	10753.425744	9803.954359	11643.066744	20814.928618	82968.621793	329846.373113	104434.635655	25197.952766	14311.003875	8929.548215	9809.165276	7617.214480	7600.401148	2609.862713	2984.293363	5644.604172	3548.686476	2560.831528	1939.703044	1733.569761	1886.751747	2546.421273	3799.866176	3057.612010	3273.279307	3375.014657	2953.487936	3204.917551	2685.156141	2188.113433	1997.798894	1680.300892	1813.609682	2135.952372	3155.659252	3079.871020	2267.839982	2302.921279	1922.138467	2039.839157	2980.025272	2719.459351	2903.557746	2794.912514	1609.008385	2875.038349	2204.420024	1406.954002	
3731.619813	3750.222735	3627.391741	3597.948818	5559.960490	5271.997810	5812.909569	5204.044822	5845.264651	5901.555676	5507.518222	4845.134614	6291.290630	8874.063545	8627.499025	9449.341415	16081.374691	28969.597505	104434.635655	335261.639855	62796.972058	23085.900855	14202.574033	12811.062363	10500.723013	7084.856436	3268.453671	3776.057962	4163.782236	3286.283417	1927.395059	1370.852723	1468.069731	1361.172499	2181.529827	3780.677089	4101.330555	3617.979651	4010.059526	4275.899064	2695.820083	2309.666313	1999.165512	2127.989948	1683.929927	1424.024223	1920.642325	3045.942739	3605.820008	2941.036997	2202.397455	2405.748088	2351.258451	3392.926318	2860.992298	2995.429980	3611.929085	2420.100535	2931.768194	1871.902555	1037.102567	
3682.877498	3712.415531	3660.334920	4230.715488	5186.865421	6150.752465	5766.180761	4946.617033	5948.601617	5739.403166	5949.238056	4802.568656	4985.769912	9233.922031	7671.740639	8136.344149	11120.825661	16734.037598	25197.952766	62796.972058	351502.757214	86511.771144	20474.475663	17368.639334	10980.547380	9379.549763	3154.808167	3645.377683	5904.062408	3565.000739	2413.703972	1796.574477	1593.490559	1751.087329	2468.092587	4057.135089	3706.592456	3771.722152	3809.912341	3676.025801	3147.006570	2496.284541	2065.369370	1989.406212	1480.986438	1606.998478	2161.669979	3394.019238	3784.590025	2836.006669	2805.846832	2352.865566	2342.602824	3620.734672	3006.902439	3234.828415	3558.239989	1910.767192	3148.591776	2143.882309	1279.168663	
3248.067221	2958.599116	2667.909618	2885.384601	4354.699819	4893.049938	6547.865175	6678.771092	6695.786356	7276.980017	6034.268575	6034.756551	9237.485309	9294.696626	7471.705296	7607.364407	11064.322115	13436.244124	14311.003875	23085.900855	86511.771144	322951.706636	73603.400593	27726.059350	15878.402899	11467.878182	7486.252660	7411.404868	4853.755342	2584.107092	1663.230165	1193.622515	1085.506566	1166.040168	1683.260518	3610.907310	4295.829502	3547.634666	4088.185245	4807.165299	2566.284445	2019.230599	1637.281332	1817.846333	1262.063976	1135.406708	1367.750944	2704.877264	3991.440437	3631.262179	2625.682524	3906.705652	4275.760049	4117.361626	2679.523133	2993.702815	4785.702487	4303.827977	3720.762721	1656.004521	952.773143	
2670.816818	2292.036043	2327.536589	2007.872775	3732.939395	3560.020017	6688.618487	6988.528082	6837.352197	7703.420290	5379.389898	6087.935353	10068.273594	7563.665751	6558.262818	6279.787401	9568.157059	10097.731968	8929.548215	14202.574033	20474.475663	73603.400593	329008.855849	96235.595523	26294.760080	13612.849202	10776.695246	8701.593737	3834.149626	2344.734008	1139.989019	834.780054	889.082912	817.945112	1427.502046	3099.455536	4768.792721	3714.667844	4545.671902	5891.499185	2049.002265	1518.341437	1458.105593	1632.561232	1090.375353	802.033091	983.654728	2441.523248	4079.960298	4160.109504	2234.573967	4447.635022	5220.042731	4508.639441	2751.619942	3047.946181	5891.986196	5639.127768	3981.685170	1321.119956	731.232632	
3770.899757	3324.560098	3076.898985	3141.004495	4862.099796	5114.439412	5945.248601	5159.421198	5801.957086	6184.487026	5697.222733	4803.518803	5923.911145	7824.863729	5615.414804	5786.937565	7974.916160	10117.623876	9809.165276	12811.062363	17368.639334	27726.059350	96235.595523	311389.322051	68313.166629	26886.260619	9657.749261	7103.330691	6598.379674	3524.804126	1946.750512	1314.799322	1254.715439	1341.122994	2087.621563	4349.632088	4669.373160	4671.097498	5238.392490	5589.266461	3211.836818	2557.821389	2152.808824	2073.878842	1479.234091	1330.717002	1723.506440	3811.694827	4730.208323	3836.830038	3148.086951	3460.950576	4077.082550	5760.093441	4292.963276	4753.528408	6149.072157	4164.587414	5124.370551	2402.067268	1299.156428	
3515.920340	3077.535419	2891.185099	2636.111565	4518.884807	4416.291713	5592.164423	4915.288593	5302.550092	6073.096651	4940.460802	4486.197546	6343.868732	6585.923024	5007.239335	5088.746391	7159.444843	8229.434827	7617.214480	10500.723013	10980.547380	15878.402899	26294.760080	68313.166629	334285.397482	88998.831133	20314.988999	9087.957382	6374.966582	3797.034485	1721.298890	1234.734912	1228.098196	1188.209034	2008.542757	4070.839972	4934.612711	4494.442377	5421.816575	6437.022751	2916.177993	2255.879459	1972.944675	2129.029911	1578.156211	1200.535487	1555.742574	3687.464200	5006.480927	4335.668895	2774.937459	3757.169700	4164.943785	6368.977796	4649.271031	5124.354876	7328.310816	5450.136866	5852.525388	2305.414475	1174.156353	
3611.529845	3102.436890	2878.990675	3398.011681	3884.944312	5164.161048	4706.921386	4310.944170	5076.437183	4983.290986	5790.162372	5057.713672	4947.350432	7681.517285	4822.995431	4915.199068	5814.734335	6869.753695	7600.401148	7084.856436	9379.549763	11467.878182	13612.849202	26886.260619	88998.831133	362695.529690	65768.526852	8718.874864	9693.735278	3766.037350	2459.214465	1716.285971	1493.625882	1616.368831	2024.258776	3843.054368	3326.706855	3920.580763	4043.829142	3479.751388	3520.403001	2425.205118	2123.547787	1890.354685	1350.478357	1479.439380	1948.630883	3277.816638	4175.407151	3368.661800	4062.068205	3391.653544	4280.516012	5174.330206	4063.893730	4385.163749	5333.165186	3920.261726	6283.054689	2882.258498	1601.818211	
1360.107293	975.245318	751.086483	736.028341	1450.860655	1257.627212	3515.306375	4762.341997	3031.821488	3593.300263	2640.225337	4530.460344	8280.509698	3365.598812	3242.482131	2557.994885	3969.007688	2972.471139	2609.862713	3268.453671	3154.808167	7486.252660	10776.695246	9657.749261	20314.988999	65768.526852	557851.146296	13545.000653	1996.760143	1232.000822	478.188337	469.696111	465.358344	315.133156	505.299773	977.197004	2599.585917	1186.487223	1876.430861	2990.718547	777.330712	638.229460	551.626429	679.283605	446.365243	297.524930	313.922896	819.187738	1819.763218	2319.749423	1178.175541	4352.708107	5143.479012	2061.961109	1047.407064	1021.552310	4018.334178	7044.212894	3582.227532	504.554200	415.828454	
1461.317724	1122.053336	1134.789260	833.123277	1586.521787	1445.772767	3497.770667	4414.952131	3239.554752	3463.781383	2827.596823	4308.798379	7807.035129	3597.483295	2757.120581	2854.193320	3799.238014	3185.146873	2984.293363	3776.057962	3645.377683	7411.404868	8701.593737	7103.330691	9087.957382	8718.874864	13545.000653	512909.764567	31721.882042	5916.948704	2572.743925	1956.498477	1704.810199	1443.032645	1798.050613	3324.825347	6431.984916	4088.853435	5309.911798	7770.301921	2289.672502	1617.012280	1692.440559	1888.210499	1205.086139	696.214740	862.494430	2195.602272	4824.511296	6250.825221	2765.574897	8890.506533	11634.017491	6013.950160	3174.290202	3572.798900	9849.659787	15756.391707	9125.036774	1269.976456	718.198035	
3989.494383	3589.639339	3748.944419	4787.422440	3795.121376	4845.272609	2443.759832	1865.588758	2508.903322	2424.192587	3264.582721	2566.273002	1589.509263	4029.294782	2662.540624	2752.574965	2816.446421	4664.765822	5644.604172	4163.782236	5904.062408	4853.755342	3834.149626	6598.379674	6374.966582	9693.735278	1996.760143	31721.882042	374450.324691	93051.756739	19332.198449	11316.020285	8837.905079	9015.028150	8551.194478	9845.055060	4828.327442	6572.373288	5752.452289	3818.870817	6845.324812	6268.245550	4840.026574	3839.064105	3376.268961	4916.536800	6090.495027	6542.880365	5142.800678	3383.635661	5610.168635	2958.439166	3553.307465	5996.838886	6411.597012	6447.807749	5064.549682	2457.231003	7110.100073	6330.103056	3864.905188	
4126.508181	4149.968482	4735.175960	4786.228053	3858.752515	3183.458224	1485.339556	1024.564960	1334.032230	1348.094835	1580.628817	1144.027926	890.033443	1839.827675	1547.547443	1681.461767	1893.605072	2808.857102	3548.686476	3286.283417	3565.000739	2584.107092	2344.734008	3524.804126	3797.034485	3766.037350	1232.000822	5916.948704	93051.756739	384547.156798	69585.571859	20134.991206	13547.122265	11624.976547	12401.197580	9316.216106	5172.352636	5646.088918	5062.286021	4250.651830	5719.713179	6551.429787	5928.704835	5708.350474	4863.852092	4851.685765	6550.909418	5853.394349	3806.717298	2467.455300	2464.965133	1613.189258	1681.065678	3661.886709	4599.997161	4516.206742	3122.850742	1605.524245	4023.274332	6483.116572	4153.849496	
3310.314173	3354.727641	3902.875651	4482.448239	2683.431667	2522.869753	931.423496	673.421026	920.164413	800.347181	1070.466180	836.163248	473.674307	1319.055376	1118.966636	1177.330358	1123.400090	2029.780127	2560.831528	1927.395059	2413.703972	1663.230165	1139.989019	1946.750512	1721.298890	2459.214465	478.188337	2572.743925	19332.198449	69585.571859	415028.343634	109260.273529	23493.883093	16714.181340	11446.946721	7510.779992	3188.544926	4017.704973	3140.071388	2143.324856	4588.334717	5465.665795	4884.607316	3979.583644	3730.134757	4958.646827	5618.939498	3925.308745	2192.118386	1254.814886	2071.666722	948.526347	891.293342	1809.300615	2665.349714	2651.083030	1493.045725	695.022464	2444.170000	4739.674877	4068.894220	
2888.492053	2942.560514	3374.663275	3777.316819	2028.114476	1810.104198	689.375031	492.584203	641.460630	569.950253	757.737314	540.953825	390.467242	935.365922	806.858439	825.643771	820.447113	1405.747000	1939.703044	1370.852723	1796.574477	1193.622515	834.780054	1314.799322	1234.734912	1716.285971	469.696111	1956.498477	11316.020285	20134.991206	109260.273529	424469.648759	84612.955566	26025.340942	12962.960226	7006.779161	2954.760359	3405.698583	2721.798790	1877.765219	3831.973169	4791.317347	4520.190078	3609.267983	3215.396517	4576.518644	4871.175367	3096.777965	1739.288290	991.073024	1568.493036	760.199933	746.850437	1389.588413	1919.294827	2025.679735	1152.625051	614.344461	1960.313411	4025.855122	3871.597336	
3003.046898	2879.243864	3506.702392	3621.273419	2034.740675	1689.393466	616.362345	456.489973	629.382610	528.944097	653.378319	527.797985	389.421756	872.161566	719.707540	723.318839	831.701036	1351.903025	1733.569761	1468.069731	1593.490559	1085.506566	889.082912	1254.715439	1228.098196	1493.625882	465.358344	1704.810199	8837.905079	13547.122265	23493.883093	84612.955566	431204.702770	96625.549598	21868.003452	9088.177511	3634.692112	4051.063718	3080.755157	2396.342653	4311.441609	5556.744305	5160.587969	4299.898445	3862.115295	4950.354621	5133.633806	3210.571416	1742.095261	1175.213495	1436.632648	800.979133	837.969370	1467.533793	2076.822405	2205.764405	1247.030847	690.167296	2046.337845	4622.424263	4325.421907	
2888.547143	2860.221536	3387.282581	3821.509667	2163.421200	2035.163302	709.314514	466.956631	630.270840	586.992682	840.183805	626.837595	385.187553	967.236272	892.316855	812.652568	772.077250	1531.649384	1886.751747	1361.172499	1751.087329	1166.040168	817.945112	1341.122994	1188.209034	1616.368831	315.133156	1443.032645	9015.028150	11624.976547	16714.181340	26025.340942	96625.549598	399061.646881	102208.150812	16588.087550	4399.324456	5366.537438	3781.178600	2389.074147	5370.848677	6655.002944	5687.637321	4403.596603	4212.539203	5755.000627	5858.442914	3899.558318	2051.683887	1188.710163	1983.493146	869.111379	922.780161	1658.587933	2345.275202	2377.477557	1226.534512	636.362579	2311.274793	4703.459486	4371.115132	
3257.267296	3351.998983	3868.788428	3915.845951	2863.688688	2366.106109	987.804146	762.851084	970.902355	902.788060	1111.026350	834.567265	607.237163	1226.489414	1113.483385	1217.218802	1322.508008	1974.357910	2546.421273	2181.529827	2468.092587	1683.260518	1427.502046	2087.621563	2008.542757	2024.258776	505.299773	1798.050613	8551.194478	12401.197580	11446.946721	12962.960226	21868.003452	102208.150812	405475.052634	55716.132753	10709.198316	10092.631864	7227.316201	5441.275813	8094.213780	8498.684892	6904.104552	6015.848457	5077.038845	5265.084536	6264.022463	5116.625975	3213.029886	2021.352067	2211.677656	1349.515317	1357.441460	2646.330618	3483.782630	3519.077366	2220.693388	1158.059777	2923.857186	5042.258943	3683.945434	
3383.900482	3370.461374	3412.127253	3479.069845	3468.392934	3213.839421	2133.873041	1572.085705	2117.715142	1967.802934	2159.349085	1676.345308	1356.781592	2720.804952	2032.669180	2088.356660	2445.643640	3501.367676	3799.866176	3780.677089	4057.135089	3610.907310	3099.455536	4349.632088	4070.839972	3843.054368	977.197004	3324.825347	9845.055060	9316.216106	7510.779992	7006.779161	9088.177511	16588.087550	55716.132753	342543.433022	76405.554075	39424.754990	18467.533847	13680.919030	12981.966496	10404.023419	7603.189674	6309.685967	4667.719663	4572.203653	5430.276286	6750.920015	5982.765808	3956.688223	4183.635788	3006.242270	3080.367773	5548.943715	5542.850059	5720.259818	4657.947418	2425.131505	4643.752573	4532.577404	2943.534123	
2313.046181	2305.169755	2172.903316	1760.880601	2856.520759	2114.046915	3228.058164	2889.454079	2814.037890	2956.559977	2361.594352	2447.770028	2964.612349	2935.999847	2799.330464	2476.899579	3320.583293	3308.286240	3057.612010	4101.330555	3706.592456	4295.829502	4768.792721	4669.373160	4934.612711	3326.706855	2599.585917	6431.984916	4828.327442	5172.352636	3188.544926	2954.760359	3634.692112	4399.324456	10709.198316	76405.554075	349058.734856	89693.044199	29206.046071	25612.639744	9790.269668	6886.255160	5797.395307	5979.287722	3954.602464	2724.714476	2850.254355	5122.548089	7061.653826	6347.099742	3563.599426	5910.266563	5495.500100	5947.919088	4532.187211	4608.973849	6421.613630	5272.447522	4616.608992	2430.685155	1456.875306	
2632.852670	2529.291800	2446.892283	2449.393376	2957.339596	2795.710225	2435.779534	1920.337126	2368.369533	2382.280478	2234.186983	1770.484857	1765.074821	2764.533424	2069.997363	2125.558028	2630.944800	3318.503551	3273.279307	3617.979651	3771.722152	3547.634666	3714.667844	4671.097498	4494.442377	3920.580763	1186.487223	4088.853435	6572.373288	5646.088918	4017.704973	3405.698583	4051.063718	5366.537438	10092.631864	39424.754990	89693.044199	333857.439475	73444.544994	27104.335187	16354.860409	10578.513759	7310.320478	6006.988447	4397.084547	3718.003583	4137.346404	6141.124195	6579.564227	5112.394282	4391.859739	3926.549354	3965.201622	6162.929708	5293.746957	5383.652674	5552.158058	3366.644648	4843.447796	3470.245870	2299.158267	
