684.967262	1270.860473	1037.785686	3290.267201	5452.462589	5179.274050	6215.860221	7405.191407	8826.779648	6080.085364	6122.913673	8320.935530	9401.633626	13099.810920	21629.005129	48365.296221	223545.876680	40623.748781	20728.400649	21194.931103	10957.447182	7684.925694	6446.329662	3451.522865	2972.841138	3054.081027	2971.423470	3446.998868	4461.895428	5334.052752	4707.393646	4524.957665	2279.717926	1326.324255	1129.605239	1527.751166	1866.340034	1110.592197	
1258.657904	3309.323371	3169.886503	6521.442952	3267.606954	3167.962484	6374.023028	8627.754193	7571.164751	9096.421563	9485.206964	10979.382864	11982.685158	11951.440269	12294.852073	8864.632024	40623.748781	208975.569304	74884.920535	21385.562251	16594.397616	8722.556934	4463.853457	1593.177178	1573.573218	1862.015013	1507.068270	1523.296298	3686.881108	3457.725925	8863.121700	4873.896927	978.104436	760.466688	617.575786	960.484550	1216.780622	683.071773	
1100.047799	3169.873985	2789.153783	6396.051605	3350.954880	3426.329193	6267.530222	8405.085884	7177.124412	8112.360636	8325.519492	9222.089456	9877.869334	10002.650882	9920.341844	6684.912470	20728.400649	74884.920535	220045.070107	35360.918046	21330.658868	9895.669352	5094.310240	1790.407644	1868.463083	2108.446070	1669.766301	1811.050869	4067.565842	3661.705324	8801.790762	5015.773733	980.095845	744.522794	690.182453	983.053683	1315.934603	653.667497	
347.683347	704.673812	822.838608	1974.727674	6371.635585	5648.086005	5413.361740	5111.771641	6524.308541	3230.089864	2936.102020	3377.720650	3517.827500	4726.848373	6517.885658	12610.323418	21194.931103	21385.562251	35360.918046	240389.010659	46168.829200	18474.510151	13013.534387	7711.436927	5265.199979	4128.427288	4688.952934	5679.443994	5275.545914	7395.058968	3642.010484	4932.812619	3615.114916	1949.870174	1825.576280	1913.768525	2459.729258	1424.141078	
956.181413	2066.656944	2106.679820	5556.510536	4376.541205	4387.741495	6579.904481	7572.133295	6649.202338	6034.804452	6083.415698	6364.366721	6366.823126	7082.470703	8030.928287	5613.269123	10957.447182	16594.397616	21330.658868	46168.829200	221389.985752	56108.082561	15348.371017	4011.075244	3552.722807	4143.762758	3371.460399	3153.127520	6818.322414	5825.347206	8975.613038	6046.531725	1678.301416	1203.904451	918.380189	1490.366072	1915.757592	900.202236	
741.143609	1595.221005	1413.982388	3767.914410	4707.601668	4379.704044	4964.848243	5738.728075	5579.227656	4177.746218	3923.347826	4055.958879	4046.893052	4353.653326	5057.895946	5572.899767	7684.925694	8722.556934	9895.669352	18474.510151	56108.082561	244615.304756	48536.076986	9058.420384	6159.523135	5427.925008	4875.632053	5020.310975	7358.991600	7359.057738	7271.706657	6205.518261	2734.160293	1618.292326	1291.116831	1769.339244	2266.649905	1199.719821	
369.482349	891.258309	679.556117	1918.247735	4110.251459	3894.399852	3714.085546	3638.817972	3966.298305	2230.130202	2174.651685	2289.300767	2325.464325	2615.252491	3261.980415	4572.017391	6446.329662	4463.853457	5094.310240	13013.534387	15348.371017	48536.076986	250442.480363	47195.011519	15144.271481	10275.939500	9734.554241	9259.759053	9522.688379	10366.553012	5192.205125	7245.597645	4418.695084	2975.410821	2107.103013	3024.317355	3609.911759	1662.096202	
267.685217	294.089956	341.895612	598.291572	2546.135555	2397.402398	1809.837651	1541.285619	1994.000672	960.112489	916.736467	971.122179	1062.000030	1241.454204	1577.934773	3650.702669	3451.522865	1593.177178	1790.407644	7711.436927	4011.075244	9058.420384	47195.011519	310694.671071	43191.435796	13123.034716	12911.956306	10916.418642	5879.028901	6480.276331	1987.345885	4094.576676	5799.222272	4222.182660	3628.522124	3109.293258	3207.671410	1502.918162	
162.847682	410.928938	427.244061	809.306367	2514.434602	2431.370297	1853.188388	1597.337487	2047.431976	1149.190398	1066.211736	1097.961645	1177.333382	1397.986425	1772.560181	3346.391599	2972.841138	1573.573218	1868.463083	5265.199979	3552.722807	6159.523135	15144.271481	43191.435796	285220.056863	56133.670063	28791.233020	13978.248367	7568.640537	6532.509945	2426.771411	4183.377268	4912.559122	3961.074165	3080.297235	3171.101168	3098.648660	1682.352980	
236.234104	487.477203	481.711007	1005.489099	2197.283587	2305.190836	1928.191220	1866.332614	2042.206975	1234.254183	1178.576492	1248.327102	1326.578391	1557.543417	2070.708854	2647.169980	3054.081027	1862.015013	2108.446070	4128.427288	4143.762758	5427.925008	10275.939500	13123.034716	56133.670063	266562.797539	78259.555733	16098.750570	10899.610834	7324.046860	3381.894636	4695.962268	4210.373969	3196.372854	2225.621389	2822.112892	2710.430725	1272.185431	
182.789035	333.669372	309.646531	754.730938	2279.233542	2307.941424	1757.080917	1607.739127	1917.579715	1019.095573	1021.106234	1086.743778	1113.366362	1267.258458	1763.885162	2794.862970	2971.423470	1507.068270	1669.766301	4688.952934	3371.460399	4875.632053	9734.554241	12911.956306	28791.233020	78259.555733	239608.896714	64177.782937	14649.559521	9442.071286	3153.074514	5289.909741	5510.004068	4073.274714	3072.720901	3303.731608	3416.882704	1734.051578	
195.537692	414.944153	373.121453	1048.890671	3057.579531	2808.365321	2218.504713	1794.483958	2379.499442	1106.748619	1107.019823	1190.173055	1135.476140	1441.504509	1822.929106	3376.041093	3446.998868	1523.296298	1811.050869	5679.443994	3153.127520	5020.310975	9259.759053	10916.418642	13978.248367	16098.750570	64177.782937	265211.898285	47666.925164	17840.743748	3899.527028	6975.162708	7603.754451	4960.907457	3559.862913	3622.721378	3771.208315	2081.556203	
528.118193	1057.498403	797.870786	2420.971112	3471.447813	3390.341575	3501.909212	3785.320064	3570.178154	2391.156454	2280.271683	2329.934850	2450.440743	2642.023057	3411.510646	3410.318019	4461.895428	3686.881108	4067.565842	5275.545914	6818.322414	7358.991600	9522.688379	5879.028901	7568.640537	10899.610834	14649.559521	47666.925164	249576.934675	56539.499889	15970.520046	14204.922357	6554.412453	3493.692625	2441.668265	3725.634185	4131.446626	1796.560800	
654.651633	751.557771	841.889226	1989.014876	4599.445909	3945.988751	3859.167817	3732.379139	4215.931305	2176.394926	2118.540153	2112.556950	2134.792507	2373.321005	3025.934185	3915.755858	5334.052752	3457.725925	3661.705324	7395.058968	5825.347206	7359.057738	10366.553012	6480.276331	6532.509945	7324.046860	9442.071286	17840.743748	56539.499889	240631.637563	38449.055429	26580.193144	10311.814643	4766.911162	3517.025620	4879.199638	5641.605935	2946.805679	
1576.201069	4297.274289	3480.009767	7534.750737	3412.525237	2763.468162	5007.865531	7142.754669	5118.559710	6167.742190	5830.760433	5509.271132	5698.108602	4730.379412	3795.791423	2225.223024	4707.393646	8863.121700	8801.790762	3642.010484	8975.613038	7271.706657	5192.205125	1987.345885	2426.771411	3381.894636	3153.074514	3899.527028	15970.520046	38449.055429	253162.640701	64991.639184	5387.930605	2775.735290	1988.445773	3087.618174	3732.600934	1590.914465	
924.017235	1874.711991	1658.512040	3881.638390	3605.669073	3262.587846	3904.626420	4720.120118	3952.095174	3270.307482	3052.132199	2952.417073	2984.154380	2937.380144	2996.765963	2963.581767	4524.957665	4873.896927	5015.773733	4932.812619	6046.531725	6205.518261	7245.597645	4094.576676	4183.377268	4695.962268	5289.909741	6975.162708	14204.922357	26580.193144	64991.639184	227673.950679	49162.426795	9691.562685	5361.812344	7038.366222	6834.615305	3166.017316	
116.504275	269.636317	218.102338	608.205125	2185.174424	2043.557334	1362.519808	1154.714749	1528.549168	687.400774	603.448141	636.693872	625.266865	852.122885	1091.062822	2592.103801	2279.717926	978.104436	980.095845	3615.114916	1678.301416	2734.160293	4418.695084	5799.222272	4912.559122	4210.373969	5510.004068	7603.754451	6554.412453	10311.814643	5387.930605	49162.426795	300857.144111	57976.210840	16670.367206	9578.776214	6810.732937	3125.554939	
128.688607	194.254646	236.685543	378.339213	1129.777858	1145.117617	845.940637	677.711214	852.803162	477.823530	424.082373	489.161079	547.946456	610.365855	795.681818	1425.875530	1326.324255	760.466688	744.522794	1949.870174	1203.904451	1618.292326	2975.410821	4222.182660	3961.074165	3196.372854	4073.274714	4960.907457	3493.692625	4766.911162	2775.735290	9691.562685	57976.210840	309668.941069	68481.928629	16471.454929	9247.681607	3803.407052	
138.637158	221.438894	203.189602	354.404519	1096.679357	938.532897	748.339304	640.919968	778.399603	425.244614	391.388111	423.101512	412.121488	491.762597	613.284968	1326.317105	1129.605239	617.575786	690.182453	1825.576280	918.380189	1291.116831	2107.103013	3628.522124	3080.297235	2225.621389	3072.720901	3559.862913	2441.668265	3517.025620	1988.445773	5361.812344	16670.367206	68481.928629	299654.089261	69438.765674	19946.000452	6879.924760	
216.706989	373.107983	330.631888	482.150753	1286.909054	1177.188254	1051.316838	998.899076	1123.667106	602.789598	610.540904	634.598270	646.216177	775.957150	933.607911	1341.540990	1527.751166	960.484550	983.053683	1913.768525	1490.366072	1769.339244	3024.317355	3109.293258	3171.101168	2822.112892	3303.731608	3622.721378	3725.634185	4879.199638	3087.618174	7038.366222	9578.776214	16471.454929	69438.765674	285076.724790	75812.555488	12337.307600	
243.585792	398.332162	392.005026	864.279442	1653.188146	1475.995295	1395.107866	1371.995077	1461.984821	949.061999	825.409306	844.784172	882.234784	917.363022	1132.948619	1546.512552	1866.340034	1216.780622	1315.934603	2459.729258	1915.757592	2266.649905	3609.911759	3207.671410	3098.648660	2710.430725	3416.882704	3771.208315	4131.446626	5641.605935	3732.600934	6834.615305	6810.732937	9247.681607	19946.000452	75812.555488	254894.501464	93467.731215	
187.470632	192.496117	237.048699	251.404467	1072.590584	914.526486	903.284167	920.441349	875.073257	496.941696	507.890552	507.041395	518.853345	647.388689	749.906275	901.631624	1110.592197	683.071773	653.667497	1424.141078	900.202236	1199.719821	1662.096202	1502.918162	1682.352980	1272.185431	1734.051578	2081.556203	1796.560800	2946.805679	1590.914465	3166.017316	3125.554939	3803.407052	6879.924760	12337.307600	93467.731215	372825.366239	
