2261.229715	8527.920447	8827.839181	9342.529779	6337.871288	6342.389951	6292.830310	9250.393904	15844.170479	128399.606959	356001.647521	90164.841248	37398.181672	19446.919565	9593.759450	8416.220916	10703.594097	9303.452824	6690.915817	7291.665695	6192.646254	4267.027638	2309.385334	1974.584979	1942.923112	1685.247777	2006.485257	4580.664245	5892.720898	6187.083082	5409.420135	5808.077351	4257.143355	4350.476655	4101.870887	2256.415103	
4905.203188	9365.474739	6651.533521	6914.133423	4070.021047	3825.221441	3655.202049	5560.366813	7541.178886	30622.384387	90164.841248	373465.645630	123577.804162	21969.315627	8215.567256	7006.209251	11133.480008	12759.384552	11991.400630	8864.375884	4980.000216	3142.370961	1662.565560	1371.888719	1508.268983	1127.757906	1272.145076	3938.747449	6327.361221	6189.695555	4467.626258	7608.563909	8432.420610	9591.286204	3823.295010	1957.306664	
3220.909975	8754.680212	6489.400114	6910.564678	3741.336151	3833.457375	3487.276704	5183.693784	6748.759047	23700.458346	37398.181672	123577.804162	369557.686386	80093.990212	13862.768828	9965.107199	14737.495596	14456.758242	11007.607585	9126.278193	5996.818012	3364.584008	1828.349876	1477.399374	1615.921044	1257.300557	1360.720069	4108.552639	6329.252737	6308.961993	4624.033640	6862.189812	6303.189767	6789.827878	3655.777873	1922.993776	
1011.401797	5973.447009	7810.606643	7883.570210	6539.054879	6417.197257	6330.663090	6421.393639	11362.989125	14360.792004	19446.919565	21969.315627	80093.990212	407303.878749	79659.886121	25856.073944	17595.488569	9100.484091	5695.184437	7686.644710	8217.367116	6111.122762	4415.016028	3404.566451	3171.721307	3385.226649	3795.295893	5429.033457	4968.195184	5176.730593	5782.440699	4500.635547	2629.829113	2316.077410	5097.671238	2740.177825	
622.583663	3780.220034	5738.784049	8134.602875	7428.923424	7172.124489	6588.368706	6794.438005	10040.858812	9409.096089	9593.759450	8215.567256	13862.768828	79659.886121	435740.855796	91608.516614	20115.956310	8141.096576	5061.476151	6472.697481	9214.914290	8040.578477	5869.157231	4365.029107	3859.790261	4038.420044	4601.629192	5913.842087	5094.558181	5151.824353	5462.089158	3486.942396	1717.123048	1697.965506	4189.613946	2774.036795	
807.785990	4216.065746	6188.416463	7918.305352	7063.999923	6952.695696	6014.793561	5927.019973	9072.417315	8258.232430	8416.220916	7006.209251	9965.107199	25856.073944	91608.516614	414052.532138	84867.617334	12628.362532	7044.896753	9273.041133	11901.844048	9499.487651	6523.846094	4701.154797	4285.414582	4596.337921	5027.118481	6161.535247	5542.141233	5653.185140	5859.599831	4133.897716	2201.015315	2101.450309	5190.261434	3143.498192	
842.775415	7070.357249	7390.640801	7720.350388	5030.565194	4764.840223	3853.722123	4471.327016	6738.020726	10181.214158	10703.594097	11133.480008	14737.495596	17595.488569	20115.956310	84867.617334	395558.091453	71762.199964	20514.451119	19820.663558	15701.430202	8612.075551	4542.036131	3269.315113	3234.927670	3164.854496	3252.164830	6261.168120	7497.412333	7499.609501	7246.416303	6905.422391	4395.131693	4469.336397	5717.558629	3018.345124	
2666.896432	8623.511454	6087.393681	4621.689455	2656.685760	2458.688305	2366.181707	3092.246050	3503.082682	8927.008160	9303.452824	12759.384552	14456.758242	9100.484091	8141.096576	12628.362532	71762.199964	362652.545338	126164.464718	55565.110683	16809.902379	6767.915209	2968.577789	2353.456593	2522.157563	1677.046647	1985.661741	5028.443234	7288.026064	7365.293300	5986.859748	8634.912716	8045.434718	8038.074860	4493.560104	2157.554106	
5328.384163	7106.220594	3912.605355	3211.487262	1981.221381	1900.494841	1996.500845	2431.724946	2680.132306	6424.647497	6690.915817	11991.400630	11007.607585	5695.184437	5061.476151	7044.896753	20514.451119	126164.464718	389090.365158	107859.546946	16753.860553	6134.688367	2821.915773	2071.276572	2223.289395	1537.982001	1774.246639	3977.066927	5903.068292	5704.532555	4436.818416	8806.965618	11650.192328	12075.133845	3832.391375	1862.850990	
2434.675929	7630.544929	6191.993485	4801.854576	3217.827622	2876.780875	2596.910015	3184.033531	4145.018225	7127.895402	7291.665695	8864.375884	9126.278193	7686.644710	6472.697481	9273.041133	19820.663558	55565.110683	107859.546946	361541.872941	85983.757793	14847.162153	5792.742260	4120.577338	3614.871975	2844.950883	3167.480737	6075.869111	7594.132574	7483.517893	7106.908361	8950.104376	7981.195619	7567.790574	6020.101471	2799.530003	
731.370167	4658.451096	5765.096314	6419.140925	4964.398705	4706.621952	4288.131157	4652.306238	6155.018901	6823.694432	6192.646254	4980.000216	5996.818012	8217.367116	9214.914290	11901.844048	15701.430202	16809.902379	16753.860553	85983.757793	415429.297008	71781.293137	15416.618835	8705.494017	6507.388952	5709.381471	6393.579432	9261.048604	9145.886833	8827.536514	8361.597175	6104.946160	3523.703695	3385.840263	6466.420732	3723.254319	
407.955977	2479.052866	3905.169165	5769.659343	5623.782691	5408.572341	4998.272716	5224.258691	6050.293386	4751.599931	4267.027638	3142.370961	3364.584008	6111.122762	8040.578477	9499.487651	8612.075551	6767.915209	6134.688367	14847.162153	71781.293137	459523.148458	69820.703344	19497.556745	10923.526469	9609.207622	10723.852037	11406.050703	8948.680240	7858.603980	6967.742448	3929.490975	2144.681984	2031.905144	5291.610152	3796.452365	
292.808606	1469.650151	2488.149598	3929.177930	4816.053065	4976.338482	4823.067150	3856.180408	5033.576745	2502.292211	2309.385334	1662.565560	1828.349876	4415.016028	5869.157231	6523.846094	4542.036131	2968.577789	2821.915773	5792.742260	15416.618835	69820.703344	488093.360319	84445.392047	19054.241016	18994.787439	14432.598121	9317.759910	5295.234826	4590.892927	4812.333621	2421.019009	1316.274562	1255.205127	4304.788136	3167.971503	
314.786451	1264.508086	2063.087894	2889.809166	3311.103219	3655.924308	3675.012206	3176.343842	3961.862739	2070.409575	1974.584979	1371.888719	1477.399374	3404.566451	4365.029107	4701.154797	3269.315113	2353.456593	2071.276572	4120.577338	8705.494017	19497.556745	84445.392047	459185.659328	112375.868443	32584.816872	15153.104034	8793.732806	4920.275063	4300.274604	3932.590532	2080.332392	1196.946173	1086.821196	3471.272907	2437.854719	
179.556437	1224.064480	1926.110744	2581.915062	2861.255800	3193.165013	3655.988060	3084.493163	3473.368378	2296.072729	1942.923112	1508.268983	1615.921044	3171.721307	3859.790261	4285.414582	3234.927670	2522.157563	2223.289395	3614.871975	6507.388952	10923.526469	19054.241016	112375.868443	460228.610476	108957.398684	15974.601727	9766.681840	5646.703507	4649.828569	3923.780652	2208.639875	1307.205116	1286.122691	2584.156658	1810.035304	
303.309905	1125.660371	1834.675344	2638.741203	3222.827542	3814.293747	3759.230191	2807.547825	3903.410048	1638.000255	1685.247777	1127.757906	1257.300557	3385.226649	4038.420044	4596.337921	3164.854496	1677.046647	1537.982001	2844.950883	5709.381471	9609.207622	18994.787439	32584.816872	108957.398684	482414.232463	71621.272192	14452.554739	5690.579415	4414.840414	4279.207039	2297.110471	1207.146162	1110.858467	3510.450457	2443.399077	
338.804782	1367.216493	2364.994333	3274.614367	4071.068137	4044.865895	4305.810119	3497.440127	4619.429296	2101.920654	2006.485257	1272.145076	1360.720069	3795.295893	4601.629192	5027.118481	3252.164830	1985.661741	1774.246639	3167.480737	6393.579432	10723.852037	14432.598121	15153.104034	15974.601727	71621.272192	526057.873342	62394.809511	10824.239919	7515.753217	6440.265542	3062.120605	1533.055383	1369.405897	4770.203340	3164.224109	
510.655701	2810.027760	4173.151796	5671.788272	4853.189183	4768.061293	4564.947145	4475.219000	5539.886728	5271.807122	4580.664245	3938.747449	4108.552639	5429.033457	5913.842087	6161.535247	6261.168120	5028.443234	3977.066927	6075.869111	9261.048604	11406.050703	9317.759910	8793.732806	9766.681840	14452.554739	62394.809511	426012.472113	94936.094279	34786.100488	16382.085920	7939.185060	4578.371446	4321.909011	6811.662963	4385.909906	
930.714035	4189.282989	4555.158994	6438.968500	4219.476183	4012.530848	3308.940020	4323.678673	4278.604701	7392.331225	5892.720898	6327.361221	6329.252737	4968.195184	5094.558181	5542.141233	7497.412333	7288.026064	5903.068292	7594.132574	9145.886833	8948.680240	5295.234826	4920.275063	5646.703507	5690.579415	10824.239919	94936.094279	404374.857054	98173.873115	24311.703343	12279.021078	8098.889345	8055.070968	7854.382105	5018.038664	
1184.212034	4711.000991	5286.337159	6685.903876	4306.439111	3946.440452	3121.543927	3966.476885	4408.009965	7446.752664	6187.083082	6189.695555	6308.961993	5176.730593	5151.824353	5653.185140	7499.609501	7365.293300	5704.532555	7483.517893	8827.536514	7858.603980	4590.892927	4300.274604	4649.828569	4414.840414	7515.753217	34786.100488	98173.873115	378975.326707	96984.352507	21621.591817	11853.573846	10516.017386	10534.685660	6273.291948	
834.858589	5622.973279	6736.210052	6632.752048	4934.554090	4282.172570	3502.078327	3715.670806	5099.508145	5994.358319	5409.420135	4467.626258	4624.033640	5782.440699	5462.089158	5859.599831	7246.416303	5986.859748	4436.818416	7106.908361	8361.597175	6967.742448	4812.333621	3932.590532	3923.780652	4279.207039	6440.265542	16382.085920	24311.703343	96984.352507	403024.058622	80938.188309	17749.915406	11954.760984	17591.823531	8268.349847	
4146.948073	9226.392703	6013.147212	4850.079632	3016.111787	2445.559135	2150.869240	2371.329315	3131.664954	5672.741727	5808.077351	7608.563909	6862.189812	4500.635547	3486.942396	4133.897716	6905.422391	8634.912716	8806.965618	8950.104376	6104.946160	3929.490975	2421.019009	2080.332392	2208.639875	2297.110471	3062.120605	7939.185060	12279.021078	21621.591817	80938.188309	347392.776492	120162.649637	65175.629162	25567.043764	7757.767184	
7164.688151	7956.028930	3338.669137	2509.610288	1278.543001	1012.170390	902.967461	1215.437919	1251.691007	3965.056169	4257.143355	8432.420610	6303.189767	2629.829113	1717.123048	2201.015315	4395.131693	8045.434718	11650.192328	7981.195619	3523.703695	2144.681984	1316.274562	1196.946173	1307.205116	1207.146162	1533.055383	4578.371446	8098.889345	11853.573846	17749.915406	120162.649637	406552.292168	120473.061368	23691.669257	6063.117651	
9118.082501	7000.173302	2927.342798	2590.874819	1318.401640	999.034374	771.404622	1218.583954	1145.467960	4194.152785	4350.476655	9591.286204	6789.827878	2316.077410	1697.965506	2101.450309	4469.336397	8038.074860	12075.133845	7567.790574	3385.840263	2031.905144	1255.205127	1086.821196	1286.122691	1110.858467	1369.405897	4321.909011	8055.070968	10516.017386	11954.760984	65175.629162	120473.061368	430078.470053	57620.143052	9657.918793	
1386.389320	5762.078095	5905.327308	5436.203427	4220.619785	3693.636301	2928.200310	2684.901073	4217.333037	3816.051526	4101.870887	3823.295010	3655.777873	5097.671238	4189.613946	5190.261434	5717.558629	4493.560104	3832.391375	6020.101471	6466.420732	5291.610152	4304.788136	3471.272907	2584.156658	3510.450457	4770.203340	6811.662963	7854.382105	10534.685660	17591.823531	25567.043764	23691.669257	57620.143052	393235.990260	160180.935455	
975.635471	2994.501148	3016.615164	3833.955064	3201.462631	2443.897816	2102.094659	1985.556419	2456.892818	2128.088524	2256.415103	1957.306664	1922.993776	2740.177825	2774.036795	3143.498192	3018.345124	2157.554106	1862.850990	2799.530003	3723.254319	3796.452365	3167.971503	2437.854719	1810.035304	2443.399077	3164.224109	4385.909906	5018.038664	6273.291948	8268.349847	7757.767184	6063.117651	9657.918793	160180.935455	541740.158359	
